66.259 , 64.39   - 35.725 , 92.953 ;
5.429  , 66.085  - 6.07   , 66.003 ;
65.553 , 64.107  - 35.725 , 92.23  ;
65.461 , 64.336  - 65.553 , 64.107 ;
65.461 , 64.336  - 35.725 , 92.153 ;
70.273 , 85.775  - 67.6   , 88.448 ;
69.273 , 85.775  - 67.6   , 87.448 ;
70.273 , 85.775  - 67.6   , 88.448 ;
69.273 , 85.775  - 67.6   , 87.448 ;
64.048 , 91.088  - 66.687 , 88.448 ;
63.048 , 91.088  - 66.687 , 87.448 ;
64.048 , 91.088  - 66.687 , 88.448 ;
63.048 , 91.088  - 66.687 , 87.448 ;
64.048 , 97.1    - 60.912 , 100.235;
63.048 , 97.1    - 60.912 , 99.235 ;
64.048 , 97.1    - 60.912 , 100.235;
63.048 , 97.1    - 60.912 , 99.235 ;
41.067 , 100.235 - 38.096 , 98.101 ;
41.067 , 99.235  - 39.044 , 97.782 ;
41.067 , 100.235 - 38.096 , 98.101 ;
41.067 , 99.235  - 39.044 , 97.782 ;
33.354 , 98.101  - 35.725 , 96.398 ;
35.725 , 96.398  - 38.096 , 98.101 ;
32.406 , 97.782  - 35.725 , 95.398 ;
33.354 , 98.101  - 35.725 , 96.398 ;
35.725 , 95.398  - 39.044 , 97.782 ;
35.725 , 96.398  - 38.096 , 98.101 ;
32.406 , 97.782  - 35.725 , 95.398 ;
35.725 , 95.398  - 39.044 , 97.782 ;
33.354 , 98.101  - 30.383 , 100.235;
32.406 , 97.782  - 30.383 , 99.235 ;
33.354 , 98.101  - 30.383 , 100.235;
32.406 , 97.782  - 30.383 , 99.235 ;
13.573 , 100.235 - 4.437  , 91.1   ;
13.573 , 99.235  - 5.437  , 91.1   ;
13.573 , 100.235 - 4.437  , 91.1   ;
13.573 , 99.235  - 5.437  , 91.1   ;
4.437  , 86.707  - 5.118  , 84.757 ;
5.437  , 86.707  - 5.901  , 85.379 ;
4.437  , 86.707  - 5.118  , 84.757 ;
5.437  , 86.707  - 5.901  , 85.379 ;
4.632  , 78.53   - 7.235  , 81.17  ;
7.235  , 81.17   - 6.663  , 82.812 ;
4.646  , 77.531  - 8.235  , 81.17  ;
4.632  , 78.53   - 7.235  , 81.17  ;
8.235  , 81.17   - 7.446  , 83.434 ;
7.235  , 81.17   - 6.663  , 82.812 ;
4.646  , 77.531  - 8.235  , 81.17  ;
8.235  , 81.17   - 7.446  , 83.434 ;
4.632  , 78.53   - 1.54   , 75.396 ;
4.646  , 77.531  - 2.54   , 75.396 ;
4.632  , 78.53   - 1.54   , 75.396 ;
4.646  , 77.531  - 2.54   , 75.396 ;
1.54   , 66.755  - 4.941  , 58.535 ;
2.54   , 66.755  - 5.649  , 59.241 ;
1.54   , 66.755  - 4.941  , 58.535 ;
2.54   , 66.755  - 5.649  , 59.241 ;
5.556  , 56.219  - 5.64   , 56.846 ;
5.64   , 56.846  - 4.941  , 58.535 ;
6.521  , 55.957  - 6.64   , 56.846 ;
5.556  , 56.219  - 5.64   , 56.846 ;
6.64   , 56.846  - 5.649  , 59.241 ;
5.64   , 56.846  - 4.941  , 58.535 ;
6.521  , 55.957  - 6.64   , 56.846 ;
6.64   , 56.846  - 5.649  , 59.241 ;
1.612  , 41.703  - 1.502  , 40.881 ;
2.577  , 41.441  - 2.502  , 40.881 ;
1.612  , 41.703  - 1.502  , 40.881 ;
2.577  , 41.441  - 2.502  , 40.881 ;
1.502  , 15.209  - 15.484 , 1.228  ;
2.502  , 15.209  - 15.484 , 2.228  ;
1.502  , 15.209  - 15.484 , 1.228  ;
2.502  , 15.209  - 15.484 , 2.228  ;
58.112 , 1.228   - 70.273 , 13.388 ;
58.112 , 2.228   - 69.273 , 13.388 ;
58.112 , 1.228   - 70.273 , 13.388 ;
58.112 , 2.228   - 69.273 , 13.388 ;
1.612  , 41.703  - 1.502  , 40.881 ;
5.556  , 56.219  - 4.941  , 58.535 ;
1.54   , 66.755  - 4.941  , 58.535 ;
4.632  , 78.53   - 1.54   , 75.396 ;
4.632  , 78.53   - 6.663  , 82.812 ;
4.437  , 86.707  - 5.118  , 84.757 ;
13.573 , 100.235 - 4.437  , 91.1   ;
33.354 , 98.101  - 30.383 , 100.235;
33.354 , 98.101  - 38.096 , 98.101 ;
41.067 , 100.235 - 38.096 , 98.101 ;
64.048 , 97.1    - 60.912 , 100.235;
64.048 , 91.088  - 66.687 , 88.448 ;
70.273 , 85.775  - 67.6   , 88.448 ;
69.273 , 85.775  - 67.6   , 87.448 ;
63.048 , 97.1    - 60.912 , 99.235 ;
32.406 , 97.782  - 39.044 , 97.782 ;
32.406 , 97.782  - 30.383 , 99.235 ;
2.54   , 66.755  - 5.649  , 59.241 ;
2.502  , 15.209  - 15.484 , 2.228  ;
58.112 , 2.228   - 69.273 , 13.388 ;
